,Drug1_ID,Drug2_ID,Y,Neg samples
2210,DB00508,DB09204,66,DB00379$h
2211,DB01578,DB01133,62,DB00301$h
2212,DB09039,DB00296,5,DB01101$h
2213,DB00968,DB01275,25,DB00252$h
2214,DB00831,DB00508,25,DB00816$h
2215,DB01053,DB00428,8,DB00293$h
2216,DB01236,DB00296,25,DB08957$h
2217,DB00963,DB00467,71,DB00721$t
2218,DB08808,DB01407,36,DB06268$h
2219,DB00588,DB06710,57,DB01586$t
2220,DB00844,DB01041,53,DB00376$h
2221,DB09054,DB01587,5,DB09267$h
2222,DB09065,DB01268,5,DB09009$t
2223,DB00255,DB01418,33,DB00802$h
2224,DB00250,DB06706,25,DB00569$t
2225,DB01023,DB00184,5,DB01395$h
2226,DB08981,DB01240,12,DB00860$h
2227,DB01416,DB01418,45,DB04861$h
2228,DB00210,DB02709,25,DB01567$t
2229,DB04948,DB00899,25,DB06791$t
2230,DB08807,DB01251,63,DB00115$t
2231,DB06737,DB00421,34,DB00427$h
2232,DB00184,DB00170,5,DB01345$h
2233,DB09214,DB06737,25,DB01029$h
2234,DB08880,DB01222,25,DB00531$h
2235,DB09204,DB01244,25,DB00641$t
2236,DB00588,DB00472,25,DB00803$t
2237,DB09330,DB01026,9,DB00650$t
2238,DB00312,DB08808,8,DB06736$h
2239,DB09279,DB00384,25,DB01356$h
2240,DB00199,DB01215,9,DB01348$t
2241,DB01026,DB06710,5,DB01301$t
2242,DB00734,DB00892,25,DB09014$t
2243,DB01088,DB06712,66,DB00928$h
2244,DB00700,DB00519,60,DB06152$t
2245,DB08984,DB00620,25,DB05528$t
2246,DB00246,DB00744,5,DB00674$t
2247,DB00708,DB00907,25,DB00242$h
2248,DB09065,DB01098,5,DB01299$t
2249,DB01026,DB01137,75,DB05219$h
2250,DB08820,DB00338,9,DB08881$t
2251,DB00757,DB01137,75,DB01595$t
2252,DB04552,DB01088,12,DB09070$h
2253,DB08984,DB01395,60,DB08871$t
2254,DB09330,DB00296,9,DB08814$t
2255,DB01088,DB04272,45,DB00727$t
2256,DB00371,DB00892,25,DB06708$t
2257,DB08984,DB00428,14,DB09063$t
2258,DB01167,DB00647,5,DB04953$h
2259,DB08912,DB01085,8,DB09227$t
2260,DB00656,DB01233,25,DB12598$t
2261,DB01154,DB09279,66,DB08913$t
2262,DB06716,DB01320,25,DB00743$h
2263,DB00486,DB00421,25,DB06817$t
2264,DB09330,DB00231,9,DB00359$h
2265,DB00486,DB00388,80,DB00990$h
2266,DB09280,DB01110,6,DB00949$h
2267,DB00831,DB01041,53,DB11737$h
2268,DB08881,DB01204,9,DB00370$h
2269,DB08912,DB09074,8,DB00401$h
2270,DB00734,DB00412,12,DB00550$h
2271,DB01236,DB00656,25,DB13747$t
2272,DB00227,DB00412,5,DB00170$h
2273,DB00968,DB08808,66,DB00992$t
2274,DB00726,DB00218,75,DB01392$t
2275,DB00844,DB00907,25,DB01622$h
2276,DB00678,DB12026,5,DB01062$h
2277,DB00255,DB00498,33,DB00943$h
2278,DB01380,DB00817,25,DB00677$h
2279,DB00831,DB01558,25,DB09297$t
2280,DB01215,DB00543,25,DB00781$t
2281,DB01167,DB00678,5,DB00356$h
2282,DB00226,DB08932,66,DB01577$h
2283,DB00678,DB00968,25,DB09093$h
2284,DB00227,DB00136,5,DB09290$h
2285,DB00896,DB00903,64,DB00991$t
2286,DB00224,DB00960,5,DB04846$h
2287,DB01110,DB01244,25,DB01120$t
2288,DB00253,DB01233,25,DB11148$t
2289,DB00708,DB08922,25,DB00668$t
2290,DB09280,DB01418,8,DB05039$h
2291,DB08820,DB01039,9,DB01185$t
2292,DB00296,DB00384,25,DB01608$h
2293,DB00708,DB00968,51,DB09021$t
2294,DB00227,DB00907,5,DB00474$h
2295,DB00337,DB06772,25,DB02513$t
2296,DB00469,DB01172,14,DB09343$t
2297,DB09084,DB00598,34,DB00657$h
2298,DB06789,DB01261,12,DB00764$t
2299,DB00778,DB01098,9,DB00649$h
2300,DB08981,DB00919,14,DB00881$h
2301,DB00543,DB09078,75,DB00228$t
2302,DB09215,DB09204,34,DB00807$t
2303,DB00588,DB00843,25,DB00969$t
2304,DB00936,DB08992,25,DB01567$t
2305,DB00500,DB00744,25,DB08938$h
2306,DB01578,DB01077,62,DB01463$t
2307,DB09232,DB00381,25,DB01067$h
2308,DB01026,DB00343,5,DB08957$h
2309,DB08820,DB09073,9,DB01140$h
2310,DB00598,DB00221,41,DB01143$h
2311,DB00486,DB06716,53,DB00289$t
2312,DB08820,DB00332,9,DB01097$t
2313,DB04871,DB00598,5,DB06819$t
2314,DB06789,DB00331,12,DB09048$h
2315,DB00246,DB00690,5,DB00312$h
2316,DB00469,DB05676,25,DB01544$t
2317,DB00844,DB00903,25,DB00191$t
2318,DB00869,DB04948,66,DB09117$h
2319,DB08933,DB01268,9,DB01122$t
2320,DB01167,DB00231,5,DB00692$t
2321,DB00849,DB00697,25,DB09020$h
2322,DB03615,DB01135,76,DB01595$t
2323,DB08912,DB01587,8,DB00989$h
2324,DB00697,DB09039,75,DB01362$t
2325,DB00708,DB00543,25,DB00304$h
2326,DB00422,DB01023,34,DB00655$h
2327,DB09242,DB09204,50,DB12161$t
2328,DB09280,DB06772,9,DB00379$t
2329,DB01320,DB05676,8,DB00867$h
2330,DB02709,DB00288,25,DB00312$t
2331,DB00210,DB00588,25,DB00446$t
2332,DB01764,DB01098,9,DB06777$h
2333,DB04855,DB06708,5,DB09297$h
2334,DB01026,DB00843,5,DB01172$h
2335,DB08881,DB01236,8,DB00705$h
2336,DB00246,DB08827,9,DB00866$h
2337,DB00960,DB01210,25,DB06480$h
2338,DB00210,DB01297,34,DB00876$h
2339,DB00508,DB00633,25,DB11348$t
2340,DB09280,DB00224,8,DB00256$h
2341,DB00849,DB09236,6,DB04855$h
2342,DB09215,DB00896,25,DB00216$h
2343,DB08807,DB00184,25,DB09269$t
2344,DB00991,DB00896,25,DB00340$t
2345,DB08981,DB08808,34,DB00360$h
2346,DB01220,DB09123,8,DB13153$h
2347,DB08820,DB01159,9,DB01618$t
2348,DB00678,DB00519,25,DB08916$h
2349,DB00708,DB01558,25,DB00997$t
2350,DB01154,DB00957,12,DB08877$t
2351,DB00343,DB01113,25,DB08906$t
2352,DB00932,DB00897,9,DB09216$t
2353,DB00210,DB00500,25,DB00175$t
2354,DB01203,DB00598,73,DB00959$h
2355,DB00844,DB09224,25,DB00152$t
2356,DB09280,DB00312,8,DB01336$h
2357,DB00907,DB00472,5,DB00247$h
2358,DB08881,DB06403,9,DB09300$t
2359,DB09279,DB00598,25,DB03793$h
2360,DB01320,DB00253,8,DB06791$t
2361,DB00991,DB00253,25,DB00481$h
2362,DB00226,DB01023,66,DB01324$h
2363,DB00776,DB09065,8,DB00827$h
2364,DB01244,DB00678,25,DB00757$h
2365,DB08880,DB00428,14,DB00969$h
2366,DB04552,DB05676,25,DB01098$t
2367,DB00690,DB00907,25,DB01114$h
2368,DB09232,DB09242,25,DB00939$h
2369,DB08827,DB08916,9,DB01229$t
2370,DB01159,DB00960,25,DB00856$h
2371,DB00708,DB00933,25,DB06799$h
2372,DB08881,DB11699,31,DB00947$h
2373,DB00963,DB00903,37,DB00798$t
2374,DB00199,DB04871,5,DB01255$h
2375,DB00936,DB00620,25,DB09210$t
2376,DB01023,DB00338,5,DB00727$h
2377,DB01088,DB06268,66,DB04930$h
2378,DB00469,DB00158,12,DB00929$h
2379,DB01591,DB00844,25,DB00576$h
2380,DB01154,DB00421,66,DB11254$t
2381,DB04552,DB08984,25,DB00937$t
2382,DB01421,DB01077,62,DB12161$t
2383,DB01021,DB06410,58,DB00617$h
2384,DB08933,DB01167,9,DB11254$t
2385,DB00932,DB09123,9,DB00325$h
2386,DB09236,DB09477,66,DB09079$h
2387,DB00210,DB01395,60,DB00401$t
2388,DB06712,DB00421,25,DB01244$t
2389,DB01275,DB00734,66,DB00958$h
2390,DB00744,DB00991,25,DB01200$h
2391,DB01161,DB00967,25,DB09223$h
2392,DB00332,DB00844,25,DB01170$t
2393,DB01320,DB00849,6,DB04786$h
2394,DB00844,DB00296,25,DB01501$h
2395,DB00246,DB09102,5,DB01069$t
2396,DB00227,DB01105,5,DB00550$t
2397,DB06737,DB01210,34,DB09230$t
2398,DB09232,DB00708,25,DB06788$h
2399,DB00224,DB04878,12,DB00940$t
2400,DB00903,DB03615,25,DB00298$t
2401,DB01021,DB00776,25,DB00683$h
2402,DB01268,DB09078,75,DB06820$h
2403,DB06196,DB01210,34,DB00731$h
2404,DB01275,DB08860,9,DB00551$t
2405,DB00224,DB01268,5,DB06771$h
2406,DB00519,DB00964,25,DB09008$t
2407,DB09280,DB00332,6,DB00817$h
2408,DB01036,DB01337,25,DB00376$t
2409,DB00227,DB00337,5,DB01580$h
2410,DB08912,DB00757,8,DB04743$t
2411,DB01181,DB01098,9,DB00870$h
2412,DB08820,DB01261,9,DB13879$h
2413,DB08912,DB00549,8,DB06282$h
2414,DB09227,DB01023,25,DB01299$h
2415,DB00690,DB01215,25,DB00860$t
2416,DB00996,DB01236,25,DB08880$t
2417,DB00337,DB01380,25,DB08992$h
2418,DB06712,DB00384,25,DB00336$h
2419,DB01110,DB08860,9,DB00535$h
2420,DB09090,DB08860,25,DB11136$t
2421,DB09074,DB08901,5,DB00962$h
2422,DB00849,DB01395,12,DB00797$t
2423,DB08970,DB00467,25,DB06636$t
2424,DB00486,DB00899,53,DB01149$t
2425,DB01261,DB00227,9,DB00950$h
2426,DB00907,DB00184,5,DB00401$h
2427,DB05266,DB00936,25,DB04743$t
2428,DB09074,DB00757,5,DB01591$h
2429,DB09279,DB00500,25,DB00247$h
2430,DB00255,DB01583,12,DB00727$h
2431,DB01026,DB00337,5,DB00986$h
2432,DB01337,DB08893,25,DB00669$t
2433,DB09330,DB00170,8,DB04861$h
2434,DB01167,DB00708,5,DB01061$h
2435,DB00598,DB00678,25,DB00339$t
2436,DB00312,DB09123,8,DB01410$h
2437,DB06737,DB01172,14,DB01205$t
2438,DB01021,DB01203,66,DB09072$t
2439,DB00968,DB01244,66,DB11156$h
2440,DB01240,DB00697,25,DB04948$t
2441,DB00678,DB11613,5,DB00851$h
2442,DB09065,DB08932,9,DB00865$h
2443,DB01611,DB05630,8,DB00344$h
2444,DB01236,DB01440,25,DB00335$h
2445,DB01110,DB06712,25,DB09095$h
2446,DB00227,DB00498,45,DB00668$h
2447,DB08880,DB08867,8,DB09265$h
2448,DB08970,DB00136,12,DB01435$h
2449,DB00472,DB01296,5,DB06148$h
2450,DB00469,DB01578,14,DB04842$t
2451,DB00849,DB09230,6,DB08922$h
2452,DB01320,DB01591,6,DB00211$h
2453,DB08880,DB08984,25,DB00776$h
2454,DB02709,DB01210,34,DB00524$t
2455,DB00412,DB00184,5,DB01553$h
2456,DB00800,DB09236,66,DB01337$t
2457,DB09054,DB00497,25,DB01622$t
2458,DB09279,DB01236,25,DB00865$t
2459,DB08976,DB01021,12,DB00433$t
2460,DB00231,DB09017,25,DB06698$t
2461,DB00199,DB08820,9,DB01057$h
2462,DB06819,DB00697,9,DB00184$h
2463,DB08970,DB00817,25,DB01094$t
2464,DB01220,DB00598,8,DB01626$t
2465,DB00996,DB01624,25,DB00888$t
2466,DB08933,DB00726,9,DB09071$h
2467,DB00697,DB00903,25,DB00731$h
2468,DB01088,DB00936,25,DB00799$h
2469,DB00936,DB00919,14,DB00759$t
2470,DB01233,DB06402,75,DB01021$h
2471,DB08933,DB00184,9,DB00256$t
2472,DB04573,DB01380,9,DB00402$t
2473,DB01023,DB06772,5,DB05521$t
2474,DB01380,DB00685,25,DB06154$h
2475,DB01026,DB08922,5,DB08887$t
2476,DB06712,DB08860,9,DB08804$t
2477,DB00991,DB08808,34,DB06262$h
2478,DB08880,DB11575,9,DB06695$h
2479,DB00337,DB00724,25,DB00925$t
2480,DB04871,DB00317,5,DB00166$h
2481,DB09236,DB08860,25,DB01119$h
2482,DB06737,DB08970,25,DB01598$h
2483,DB00647,DB00421,25,DB00561$h
2484,DB01236,DB00647,25,DB01416$t
2485,DB09330,DB05676,9,DB01273$t
2486,DB12364,DB00749,26,DB13879$h
2487,DB00500,DB09204,34,DB08873$h
2488,DB00734,DB01297,50,DB09286$t
2489,DB09280,DB04573,8,DB00300$h
2490,DB01161,DB00593,25,DB01127$t
2491,DB00764,DB01233,25,DB01413$h
2492,DB00296,DB00967,25,DB00705$h
2493,DB00962,DB01587,25,DB01176$h
2494,DB09204,DB00184,25,DB01437$t
2495,DB00500,DB00288,25,DB00806$t
2496,DB08981,DB00685,71,DB09227$t
2497,DB01624,DB01154,25,DB00952$h
2498,DB00588,DB01233,25,DB00363$h
2499,DB01320,DB01583,8,DB00275$h
2500,DB00253,DB00817,25,DB08884$t
2501,DB00246,DB00332,5,DB00905$h
2502,DB00932,DB08860,9,DB00762$t
2503,DB09330,DB01222,9,DB01600$h
2504,DB00899,DB00678,25,DB01064$t
2505,DB00897,DB00996,25,DB01377$t
2506,DB08933,DB06287,9,DB00879$t
2507,DB04573,DB00253,9,DB00359$t
2508,DB01624,DB09017,25,DB00227$h
2509,DB08820,DB00337,9,DB00757$h
2510,DB09236,DB00486,25,DB05630$h
2511,DB08933,DB00296,9,DB01592$t
2512,DB00932,DB08954,47,DB13167$h
2513,DB08933,DB08875,9,DB00806$t
2514,DB00312,DB00234,6,DB00504$h
2515,DB01172,DB01337,76,DB00424$t
2516,DB04855,DB00869,5,DB09153$t
2517,DB12364,DB00472,26,DB03585$h
2518,DB00472,DB01181,5,DB00636$t
2519,DB00371,DB08922,25,DB00209$h
2520,DB00184,DB01274,5,DB00384$h
2521,DB01158,DB04855,51,DB00293$t
2522,DB00907,DB06212,9,DB06150$t
2523,DB09236,DB01089,66,DB01422$t
2524,DB00255,DB01380,9,DB00810$h
2525,DB09084,DB01297,34,DB00408$t
2526,DB09120,DB00697,9,DB00735$h
2527,DB00892,DB01320,25,DB06268$t
2528,DB08912,DB00690,8,DB00323$h
2529,DB00892,DB00588,25,DB01426$h
2530,DB09280,DB01041,8,DB00653$h
2531,DB04855,DB09123,5,DB11148$h
2532,DB01167,DB06654,5,DB01627$h
2533,DB08880,DB00467,71,DB00222$h
2534,DB01154,DB04948,66,DB08864$t
2535,DB00371,DB01590,9,DB00674$t
2536,DB06737,DB01418,45,DB05109$t
2537,DB00296,DB00849,25,DB01420$t
2538,DB06772,DB09078,25,DB00448$h
2539,DB09065,DB03128,9,DB00594$t
2540,DB00184,DB01085,5,DB00722$h
2541,DB00210,DB01421,14,DB00459$t
2542,DB01380,DB00467,25,DB00323$t
2543,DB09232,DB01275,25,DB01190$h
2544,DB09073,DB01039,9,DB01210$t
2545,DB00697,DB09078,75,DB11135$t
2546,DB09279,DB00469,25,DB09055$h
2547,DB00337,DB01578,14,DB00695$t
2548,DB09279,DB00963,25,DB00273$t
2549,DB00543,DB00388,85,DB00492$h
2550,DB04552,DB08808,34,DB06766$t
2551,DB00907,DB01624,5,DB00681$h
2552,DB08992,DB00227,25,DB00435$t
2553,DB00899,DB01158,25,DB00459$h
2554,DB09204,DB00968,25,DB01177$h
2555,DB04855,DB00184,5,DB06777$h
2556,DB08881,DB00412,9,DB06016$h
2557,DB00227,DB00757,5,DB00457$h
2558,DB01380,DB08860,9,DB06771$t
2559,DB00253,DB01021,64,DB11636$h
2560,DB09330,DB00932,9,DB08908$h
2561,DB01244,DB01590,9,DB00795$t
2562,DB00962,DB00907,25,DB00718$t
2563,DB00224,DB01251,12,DB01364$h
2564,DB01167,DB00227,9,DB09070$t
2565,DB00337,DB01203,34,DB00758$t
2566,DB01233,DB01624,75,DB01115$h
2567,DB00343,DB00744,5,DB00649$h
2568,DB00800,DB01159,25,DB00384$h
2569,DB01558,DB01587,25,DB09221$h
2570,DB00678,DB01041,5,DB01408$h
2571,DB00224,DB00199,5,DB00476$h
2572,DB00598,DB00800,66,DB08806$t
2573,DB00744,DB00428,14,DB00958$t
2574,DB04573,DB00588,9,DB11342$h
2575,DB00903,DB00428,25,DB09130$t
2576,DB06737,DB01160,12,DB09296$h
2577,DB12364,DB06737,26,DB00625$h
2578,DB00472,DB00932,5,DB00898$h
2579,DB09074,DB00231,5,DB00274$h
2580,DB09232,DB09279,25,DB08943$t
2581,DB00897,DB00508,25,DB01264$h
2582,DB00472,DB01220,9,DB00782$h
2583,DB09280,DB00253,8,DB01409$h
2584,DB05676,DB01395,60,DB13450$t
2585,DB00338,DB01159,5,DB00281$h
2586,DB00964,DB01210,25,DB00166$h
2587,DB09074,DB01222,9,DB06654$h
2588,DB00519,DB00726,9,DB01189$h
2589,DB00500,DB01155,71,DB01158$t
2590,DB04573,DB00620,9,DB04570$t
2591,DB01041,DB00968,25,DB09061$t
2592,DB00896,DB06819,12,DB00758$t
2593,DB00844,DB00543,25,DB00523$h
2594,DB00224,DB00907,5,DB00462$h
2595,DB00381,DB00519,25,DB00784$t
2596,DB01034,DB09236,25,DB06176$t
2597,DB00734,DB01558,25,DB08905$t
2598,DB09280,DB13874,9,DB00617$h
2599,DB00338,DB00726,5,DB09031$h
2600,DB00598,DB09232,66,DB01259$t
2601,DB09084,DB08807,34,DB06800$h
2602,DB08808,DB06403,66,DB00483$h
2603,DB00246,DB06287,5,DB00245$h
2604,DB00312,DB09090,6,DB09076$h
2605,DB00517,DB00486,80,DB01028$h
2606,DB01154,DB00598,66,DB00292$h
2607,DB00960,DB01203,25,DB09095$h
2608,DB00647,DB09034,53,DB00523$h
2609,DB00312,DB00400,8,DB09183$t
2610,DB09204,DB00899,25,DB09321$t
2611,DB00991,DB01155,71,DB01416$h
2612,DB06701,DB01418,9,DB03756$h
2613,DB01026,DB00136,5,DB00706$h
2614,DB09073,DB01181,9,DB00549$h
2615,DB02709,DB00421,34,DB00497$h
2616,DB09215,DB01160,12,DB00445$t
2617,DB08808,DB03128,25,DB00245$h
2618,DB09236,DB00700,25,DB00357$t
2619,DB01026,DB01154,5,DB09389$h
2620,DB09084,DB00817,71,DB01098$t
2621,DB00486,DB00726,53,DB00586$h
2622,DB00422,DB01320,9,DB06766$t
2623,DB09280,DB00734,8,DB09039$h
2624,DB00896,DB00136,12,DB06712$t
2625,DB09073,DB01023,9,DB13231$t
2626,DB06701,DB00498,9,DB00752$t
2627,DB00312,DB01624,8,DB11691$h
2628,DB00296,DB01210,25,DB00332$h
2629,DB09073,DB01036,9,DB09076$t
2630,DB06196,DB04272,45,DB00980$t
2631,DB00231,DB00831,25,DB11921$t
2632,DB01041,DB00960,25,DB01222$h
2633,DB00456,DB09268,12,DB00448$t
2634,DB00343,DB06403,5,DB00685$t
2635,DB01023,DB06268,66,DB01177$t
2636,DB09054,DB00296,5,DB00740$t
2637,DB00690,DB00967,25,DB01019$h
2638,DB00255,DB08860,9,DB00289$t
2639,DB08984,DB01421,14,DB01390$t
2640,DB00708,DB00960,51,DB00284$t
2641,DB01337,DB00462,25,DB00280$t
2642,DB00697,DB01210,25,DB00471$h
2643,DB00775,DB01418,45,DB00347$t
2644,DB00469,DB00903,37,DB00557$t
2645,DB00991,DB02709,25,DB01623$t
2646,DB01167,DB01268,5,DB11348$h
2647,DB00843,DB08807,51,DB06626$h
2648,DB00899,DB01320,25,DB01036$h
2649,DB00227,DB00338,5,DB08981$h
2650,DB08976,DB01172,14,DB00784$t
2651,DB00963,DB00919,14,DB00417$t
2652,DB00199,DB01085,5,DB00761$t
2653,DB00486,DB00647,53,DB00791$t
2654,DB00960,DB01240,66,DB00242$h
2655,DB00381,DB01158,25,DB13747$t
2656,DB00991,DB01421,14,DB00953$h
2657,DB04573,DB01583,12,DB09198$h
2658,DB00800,DB08932,66,DB00334$h
2659,DB00421,DB00221,41,DB06287$h
2660,DB09214,DB01098,25,DB00313$t
2661,DB00199,DB00530,5,DB00213$h
2662,DB06212,DB01590,9,DB00426$h
2663,DB08912,DB01075,8,DB00479$h
2664,DB01026,DB00381,5,DB01332$h
2665,DB09227,DB01203,25,DB01600$t
2666,DB09054,DB13874,5,DB06261$t
2667,DB08881,DB00441,9,DB00549$h
2668,DB00199,DB00497,25,DB06292$t
2669,DB00678,DB00960,25,DB01204$h
2670,DB01026,DB01418,9,DB09120$t
2671,DB00227,DB00234,5,DB08941$t
2672,DB09224,DB09097,12,DB00854$h
2673,DB08912,DB00700,8,DB00476$h
2674,DB01233,DB01297,51,DB01001$h
2675,DB00184,DB01041,5,DB01339$h
2676,DB00936,DB00996,25,DB00449$t
2677,DB01240,DB00498,45,DB00201$t
2678,DB01075,DB09078,75,DB08880$t
2679,DB08933,DB00549,9,DB00337$h
2680,DB09072,DB08922,53,DB00610$t
2681,DB04552,DB01578,14,DB01329$h
2682,DB00231,DB00849,25,DB09065$h
2683,DB01167,DB01105,5,DB00376$h
2684,DB01275,DB08932,66,DB00258$h
2685,DB08804,DB01261,63,DB08826$h
2686,DB00844,DB09017,25,DB06701$h
2687,DB00224,DB00588,9,DB09008$t
2688,DB00543,DB04908,25,DB00809$h
2689,DB01321,DB09090,5,DB00922$h
2690,DB00255,DB01041,81,DB09338$h
2691,DB00821,DB00896,25,DB09292$h
2692,DB00218,DB06402,75,DB01409$h
2693,DB00932,DB13874,5,DB00956$h
2694,DB00224,DB08827,9,DB00182$h
2695,DB09120,DB12026,5,DB00193$t
2696,DB00469,DB00960,34,DB00245$t
2697,DB00246,DB08820,9,DB08881$t
2698,DB01245,DB00967,12,DB00586$t
2699,DB00996,DB08860,25,DB00823$t
2700,DB00472,DB01107,5,DB00827$h
2701,DB00821,DB01222,25,DB01414$t
2702,DB00296,DB00519,25,DB01605$t
2703,DB01240,DB06403,66,DB01057$t
2704,DB01337,DB01591,25,DB00631$h
2705,DB00224,DB09123,9,DB08797$t
2706,DB06712,DB08932,66,DB00181$t
2707,DB00996,DB04908,25,DB00377$t
2708,DB00936,DB06737,25,DB00651$t
2709,DB01026,DB08893,9,DB00379$t
2710,DB01036,DB00647,25,DB01610$h
2711,DB09074,DB00184,5,DB08916$h
2712,DB06712,DB00964,25,DB01164$h
2713,DB00227,DB06654,5,DB00162$h
2714,DB00224,DB01240,5,DB00861$t
2715,DB00296,DB00588,25,DB11135$t
2716,DB01023,DB00412,5,DB00409$t
2717,DB12364,DB09215,26,DB00727$t
2718,DB00462,DB00708,25,DB00494$h
2719,DB08880,DB09078,9,DB00182$h
2720,DB00656,DB08922,25,DB00467$t
2721,DB00967,DB01590,9,DB01116$t
2722,DB00849,DB06712,6,DB00482$h
2723,DB00800,DB04948,66,DB06144$t
2724,DB09084,DB01222,25,DB01121$t
2725,DB08976,DB01578,14,DB01627$h
2726,DB00734,DB00757,75,DB01157$t
2727,DB00549,DB08875,5,DB13872$h
2728,DB01245,DB01085,25,DB06813$h
2729,DB09215,DB08807,34,DB09075$h
2730,DB01611,DB00680,9,DB01129$h
2731,DB01233,DB00960,51,DB09009$h
2732,DB08933,DB01041,9,DB00187$t
2733,DB00892,DB01041,53,DB00264$t
2734,DB00907,DB00726,5,DB06725$h
2735,DB01167,DB06402,75,DB00794$h
2736,DB08954,DB00412,45,DB01621$t
2737,DB08933,DB08867,9,DB00649$h
2738,DB06712,DB01113,25,DB00973$h
2739,DB00549,DB00991,5,DB00232$t
2740,DB01624,DB08922,25,DB00549$t
2741,DB06196,DB00467,71,DB00642$h
2742,DB08912,DB08820,8,DB01051$h
2743,DB01036,DB00218,75,DB01157$t
2744,DB00782,DB08893,25,DB00669$h
2745,DB08933,DB00643,9,DB04575$t
2746,DB08820,DB06212,9,DB00326$t
2747,DB00519,DB08932,66,DB01253$t
2748,DB08912,DB06268,8,DB00482$h
2749,DB08912,DB06212,8,DB04953$h
2750,DB01320,DB00184,6,DB01403$h
2751,DB08893,DB00656,5,DB00273$t
2752,DB09084,DB00158,12,DB00910$t
2753,DB08893,DB08922,5,DB06150$t
2754,DB01233,DB00782,12,DB00692$h
2755,DB01137,DB04855,75,DB09154$t
2756,DB00996,DB00849,25,DB06401$t
2757,DB00497,DB00903,25,DB00460$t
2758,DB08912,DB01590,8,DB08941$t
2759,DB04552,DB00384,34,DB04272$h
2760,DB04871,DB08922,25,DB00980$h
2761,DB01220,DB08807,8,DB00373$h
2762,DB09073,DB00932,9,DB09267$t
2763,DB00519,DB00744,25,DB01175$h
2764,DB00246,DB03128,5,DB00229$t
2765,DB09215,DB01133,25,DB11586$h
2766,DB00231,DB01587,25,DB00805$t
2767,DB00412,DB08860,5,DB09555$h
2768,DB00744,DB01155,71,DB01578$t
2769,DB09072,DB00708,53,DB01426$h
2770,DB00607,DB09236,6,DB01416$h
2771,DB08807,DB03128,25,DB00742$h
2772,DB09123,DB01251,12,DB01070$t
2773,DB09074,DB00136,5,DB08909$t
2774,DB09054,DB00724,5,DB03615$h
2775,DB09073,DB06710,9,DB11737$h
2776,DB00246,DB01161,25,DB04865$h
2777,DB09072,DB00588,53,DB00326$t
2778,DB08954,DB00498,45,DB09085$h
2779,DB01203,DB01089,66,DB09343$t
2780,DB09054,DB00337,5,DB00344$t
2781,DB00312,DB05676,8,DB00952$t
2782,DB00255,DB01222,9,DB01392$h
2783,DB08912,DB11613,8,DB00799$h
2784,DB01395,DB04878,12,DB00469$t
2785,DB00508,DB00933,25,DB00120$h
2786,DB01088,DB01023,66,DB01124$h
2787,DB01395,DB00700,60,DB00404$t
2788,DB00519,DB08808,66,DB00236$h
2789,DB00472,DB06212,9,DB08860$h
2790,DB00907,DB00960,5,DB01058$h
2791,DB09242,DB08808,50,DB00529$t
2792,DB08880,DB01133,25,DB00997$h
2793,DB01236,DB00543,25,DB09283$h
2794,DB00607,DB01578,8,DB00967$t
2795,DB01088,DB09242,66,DB00987$t
2796,DB01167,DB08901,9,DB01466$t
2797,DB00371,DB01558,25,DB01295$h
2798,DB00312,DB09102,8,DB01149$h
2799,DB08984,DB08808,34,DB11586$t
2800,DB09065,DB01233,9,DB09156$h
2801,DB00312,DB08922,6,DB00489$h
2802,DB13874,DB08860,9,DB00620$h
2803,DB01041,DB00734,66,DB09198$h
2804,DB01220,DB01098,8,DB00251$t
2805,DB00633,DB04855,51,DB00977$h
2806,DB09039,DB00933,5,DB00776$t
2807,DB00199,DB00588,5,DB01355$h
2808,DB00326,DB06712,12,DB01103$h
2809,DB00967,DB04908,25,DB13747$h
2810,DB00337,DB00936,25,DB03796$t
2811,DB00227,DB00690,5,DB08869$h
2812,DB00224,DB00778,5,DB06268$h
2813,DB09065,DB09123,9,DB09156$h
2814,DB04855,DB08916,9,DB00418$h
2815,DB01075,DB01041,53,DB00670$h
2816,DB09232,DB00678,25,DB06243$h
2817,DB00991,DB08984,25,DB08993$t
2818,DB01236,DB01203,25,DB00861$h
2819,DB09477,DB01210,25,DB06724$h
2820,DB01320,DB00588,6,DB01198$h
2821,DB00381,DB08932,66,DB06335$t
2822,DB09204,DB09477,25,DB01611$t
2823,DB08933,DB00700,9,DB00763$h
2824,DB09073,DB00897,9,DB09153$t
2825,DB00800,DB09477,66,DB00708$h
2826,DB00199,DB06708,5,DB01141$h
2827,DB02709,DB01395,60,DB00633$h
2828,DB08893,DB01137,75,DB08796$t
2829,DB00996,DB00472,25,DB01139$h
2830,DB00246,DB00844,25,DB06176$h
2831,DB01010,DB00332,12,DB00134$t
2832,DB01320,DB06654,6,DB09232$h
2833,DB08912,DB09123,8,DB06826$t
2834,DB00338,DB00991,5,DB01592$t
2835,DB00869,DB01203,66,DB00540$h
2836,DB01215,DB09034,53,DB06605$t
2837,DB01440,DB01154,25,DB00291$h
2838,DB06716,DB00593,25,DB01622$t
2839,DB00897,DB00593,25,DB00226$t
2840,DB00497,DB00892,25,DB09053$t
2841,DB09073,DB09039,9,DB00209$t
2842,DB01320,DB09034,53,DB00821$h
2843,DB00428,DB01337,76,DB12001$t
2844,DB00932,DB00656,9,DB00283$t
