,Drug1_ID,Drug2_ID,Y,Neg samples
5456,DB00199,DB00696,9,DB00958$h
5457,DB09017,DB00794,25,DB00356$h
5458,DB00633,DB00405,25,DB06213$t
5459,DB00482,DB05676,25,DB01014$h
5460,DB00932,DB00185,5,DB00256$t
5461,DB00381,DB00492,25,DB09087$t
5462,DB00705,DB00543,5,DB01600$t
5463,DB00413,DB01210,25,DB00952$h
5464,DB00169,DB00530,5,DB11609$h
5465,DB01380,DB06412,57,DB00891$h
5466,DB01246,DB01203,66,DB04861$h
5467,DB06216,DB09224,25,DB00700$t
5468,DB00462,DB00295,25,DB00884$h
5469,DB00614,DB00388,61,DB01217$h
5470,DB01254,DB06654,9,DB00701$h
5471,DB00257,DB00932,5,DB01155$h
5472,DB09330,DB01166,9,DB06206$t
5473,DB00238,DB00764,8,DB01086$t
5474,DB04552,DB00774,12,DB00353$t
5475,DB01418,DB13783,26,DB00244$h
5476,DB03615,DB00091,20,DB00308$t
5477,DB00871,DB00218,75,DB00295$t
5478,DB00726,DB01114,25,DB01384$h
5479,DB09078,DB00468,75,DB00872$h
5480,DB06287,DB00264,9,DB00925$t
5481,DB01254,DB01039,9,DB00983$t
5482,DB09330,DB08903,9,DB06196$t
5483,DB09074,DB00482,5,DB00763$t
5484,DB00264,DB09236,66,DB09096$h
5485,DB09065,DB00860,9,DB09257$t
5486,DB00646,DB00996,25,DB00623$t
5487,DB01240,DB00435,25,DB00529$t
5488,DB00875,DB00962,25,DB09570$t
5489,DB00877,DB01252,12,DB01340$t
5490,DB00312,DB04845,8,DB00462$t
5491,DB01220,DB04841,8,DB00567$h
5492,DB00844,DB00434,25,DB00627$t
5493,DB01075,DB00625,25,DB01183$h
5494,DB01601,DB00184,5,DB05528$h
5495,DB00973,DB09053,9,DB00730$h
5496,DB00932,DB01319,8,DB01066$h
5497,DB00343,DB08903,5,DB09101$h
5498,DB08984,DB00287,12,DB01418$t
5499,DB00444,DB08860,9,DB00795$t
5500,DB09330,DB01156,9,DB00788$t
5501,DB04552,DB01359,34,DB06774$h
5502,DB00210,DB00768,25,DB00652$t
5503,DB09280,DB04835,8,DB06150$t
5504,DB00384,DB00883,25,DB01620$h
5505,DB00496,DB09272,55,DB01021$t
5506,DB09065,DB01115,9,DB11560$h
5507,DB00934,DB09034,53,DB00562$h
5508,DB01600,DB00919,14,DB00502$t
5509,DB00744,DB00687,25,DB00559$t
5510,DB00224,DB08798,5,DB00940$t
5511,DB08912,DB06204,8,DB06413$h
5512,DB09323,DB00682,45,DB00541$t
5513,DB01253,DB00647,25,DB00465$t
5514,DB00907,DB01106,25,DB01626$t
5515,DB00178,DB00963,25,DB01180$t
5516,DB01244,DB00476,73,DB00504$t
5517,DB08976,DB00310,12,DB06152$t
5518,DB00180,DB06710,57,DB00230$t
5519,DB00899,DB04920,25,DB00741$t
5520,DB01078,DB00441,16,DB00504$h
5521,DB05521,DB01418,5,DB06695$t
5522,DB00208,DB09034,9,DB00590$t
5523,DB00620,DB00310,64,DB00491$h
5524,DB00975,DB00498,45,DB11730$t
5525,DB01215,DB00476,25,DB06707$h
5526,DB09330,DB06155,9,DB00255$t
5527,DB01110,DB06702,10,DB00864$t
5528,DB00678,DB01324,66,DB09211$h
5529,DB08893,DB11915,5,DB00973$t
5530,DB09054,DB00370,5,DB00637$h
5531,DB01320,DB00663,8,DB00166$h
5532,DB00224,DB01403,5,DB00357$h
5533,DB04868,DB00234,5,DB00307$h
5534,DB09330,DB00370,9,DB01227$h
5535,DB00374,DB00749,25,DB00264$t
5536,DB01437,DB00588,25,DB00922$t
5537,DB00744,DB00955,14,DB00605$t
5538,DB00420,DB09204,66,DB00252$t
5539,DB04839,DB00831,8,DB09093$h
5540,DB00343,DB01136,25,DB00681$t
5541,DB00881,DB09215,25,DB01100$h
5542,DB00735,DB01275,34,DB04571$h
5543,DB00227,DB00969,5,DB09488$h
5544,DB00726,DB08903,75,DB11106$t
5545,DB09120,DB00461,5,DB09018$h
5546,DB01041,DB00310,25,DB09017$t
5547,DB00408,DB01215,25,DB00198$h
5548,DB01174,DB09078,6,DB00370$h
5549,DB00721,DB01041,53,DB00460$h
5550,DB00619,DB08901,5,DB00472$t
5551,DB00686,DB01088,25,DB08987$h
5552,DB09039,DB00281,5,DB00326$h
5553,DB00679,DB00588,25,DB03793$t
5554,DB08922,DB00909,25,DB00248$h
5555,DB00196,DB08827,9,DB11793$h
5556,DB09275,DB01112,8,DB00795$t
5557,DB01169,DB00960,25,DB00352$h
5558,DB00312,DB00612,6,DB00104$h
5559,DB00259,DB08860,9,DB01050$t
5560,DB08933,DB09297,9,DB09071$t
5561,DB00582,DB00246,5,DB01338$h
5562,DB00738,DB01591,5,DB01260$h
5563,DB00454,DB04908,25,DB09204$h
5564,DB01440,DB05246,25,DB00896$h
5565,DB00312,DB00691,66,DB01602$h
5566,DB00690,DB01175,25,DB06704$h
5567,DB00647,DB06800,25,DB00633$h
5568,DB00647,DB00232,25,DB08865$t
5569,DB04948,DB04846,50,DB06016$t
5570,DB00220,DB08932,9,DB00598$t
5571,DB00897,DB01224,25,DB06202$h
5572,DB01137,DB00489,75,DB08954$t
5573,DB09072,DB01100,53,DB11737$t
5574,DB01104,DB01098,5,DB00091$h
5575,DB01320,DB01015,6,DB01392$h
5576,DB00454,DB01215,25,DB00791$t
5577,DB00661,DB01624,9,DB00635$h
5578,DB01023,DB09075,9,DB00706$h
5579,DB01254,DB08827,9,DB00985$t
5580,DB00312,DB00325,66,DB09322$t
5581,DB00880,DB06268,66,DB00666$t
5582,DB08933,DB01232,9,DB06723$t
5583,DB01075,DB06770,5,DB06795$t
5584,DB01141,DB01268,5,DB01161$h
5585,DB06216,DB06701,1,DB05528$t
5586,DB01026,DB00938,9,DB05990$t
5587,DB09275,DB00865,14,DB00222$h
5588,DB01355,DB01113,66,DB08905$h
5589,DB06736,DB00960,34,DB00336$h
5590,DB00494,DB00967,25,DB11156$t
5591,DB01201,DB08820,8,DB00327$t
5592,DB00818,DB09017,25,DB00591$t
5593,DB01422,DB00343,25,DB00220$h
5594,DB02709,DB04951,25,DB00650$h
5595,DB01176,DB01320,25,DB00384$h
5596,DB01092,DB00724,16,DB00592$t
5597,DB01155,DB04868,75,DB06698$h
5598,DB00883,DB01203,25,DB00523$h
5599,DB00615,DB00708,6,DB00518$h
5600,DB00362,DB06712,25,DB06414$h
5601,DB00612,DB01085,25,DB01397$h
5602,DB01001,DB09078,75,DB06707$t
5603,DB08943,DB08992,25,DB00727$t
5604,DB09274,DB00680,9,DB01235$h
5605,DB01158,DB09026,25,DB00307$h
5606,DB09074,DB01621,5,DB13925$t
5607,DB02703,DB01110,9,DB00385$t
5608,DB00959,DB01010,25,DB00228$h
5609,DB00635,DB00817,25,DB01195$h
5610,DB02709,DB09138,25,DB01086$h
5611,DB00796,DB01113,25,DB06718$h
5612,DB00896,DB00880,64,DB01575$h
5613,DB01154,DB00091,6,DB01215$h
5614,DB09072,DB00956,53,DB09112$t
5615,DB09330,DB09570,9,DB00849$t
5616,DB06802,DB00919,14,DB00969$h
5617,DB09039,DB06144,5,DB01191$h
5618,DB00572,DB00462,25,DB04946$t
5619,DB00388,DB00830,25,DB09216$t
5620,DB00227,DB00482,5,DB09396$h
5621,DB09214,DB00461,25,DB00445$t
5622,DB09072,DB12532,53,DB08814$t
5623,DB00645,DB09017,25,DB00903$t
5624,DB00390,DB00598,51,DB01218$t
5625,DB00647,DB00774,25,DB00966$t
5626,DB01161,DB01621,25,DB00957$h
5627,DB03585,DB01275,34,DB00649$t
5628,DB00489,DB00968,25,DB00838$h
5629,DB00927,DB01167,8,DB00391$h
5630,DB09224,DB00182,40,DB06237$h
5631,DB01367,DB01274,25,DB00986$h
5632,DB01211,DB08827,9,DB00152$h
5633,DB00989,DB00782,12,DB01044$t
5634,DB01253,DB08916,9,DB00497$t
5635,DB00227,DB09270,9,DB01233$h
5636,DB00843,DB00940,12,DB04908$t
5637,DB01075,DB00434,25,DB09102$t
5638,DB00337,DB01248,25,DB01129$t
5639,DB00677,DB01210,51,DB01256$h
5640,DB01222,DB00677,25,DB01106$h
5641,DB00469,DB08905,25,DB00697$h
5642,DB00844,DB01356,25,DB00551$t
5643,DB00230,DB01587,13,DB00717$h
5644,DB02709,DB00547,25,DB11699$t
5645,DB00925,DB06268,66,DB00301$t
5646,DB00849,DB00737,25,DB00175$t
5647,DB00361,DB01220,9,DB00280$h
5648,DB06717,DB00734,9,DB11633$h
5649,DB09286,DB00343,25,DB00861$h
5650,DB00255,DB09091,9,DB01074$h
5651,DB13783,DB09323,14,DB11596$h
5652,DB08881,DB06209,8,DB01017$t
5653,DB00607,DB00682,33,DB06212$t
5654,DB01167,DB00547,9,DB09516$t
5655,DB01072,DB04908,9,DB01198$h
5656,DB00196,DB01624,9,DB00915$h
5657,DB00783,DB00253,9,DB01053$t
5658,DB08905,DB00685,25,DB01058$h
5659,DB00343,DB06218,50,DB04841$t
5660,DB00639,DB00678,5,DB00761$h
5661,DB09124,DB01418,12,DB11135$h
5662,DB08922,DB00921,53,DB00658$t
5663,DB08820,DB01227,9,DB01325$t
5664,DB00218,DB01195,75,DB00792$h
5665,DB01558,DB00715,25,DB01255$t
5666,DB00177,DB08860,5,DB01415$h
5667,DB01130,DB01137,25,DB09265$t
5668,DB00688,DB08984,25,DB01656$h
5669,DB00312,DB09071,8,DB00608$h
5670,DB00367,DB00498,33,DB01095$h
5671,DB00652,DB00844,25,DB06786$t
5672,DB00844,DB05271,77,DB09285$t
5673,DB01283,DB08808,34,DB12598$t
5674,DB09241,DB00388,61,DB08814$h
5675,DB08808,DB01102,36,DB00035$h
5676,DB00744,DB00784,25,DB13878$t
5677,DB00320,DB08901,5,DB08983$t
5678,DB01119,DB09236,66,DB00187$h
5679,DB00744,DB06810,14,DB01183$t
5680,DB05219,DB00412,5,DB00307$h
5681,DB01026,DB11614,5,DB06626$h
5682,DB01072,DB09054,9,DB00754$t
5683,DB00257,DB00734,5,DB01076$h
5684,DB00656,DB01195,75,DB01200$t
5685,DB09048,DB01085,9,DB00549$h
5686,DB06595,DB00543,5,DB09414$t
5687,DB00897,DB00924,25,DB00954$t
5688,DB01421,DB00710,62,DB00080$t
5689,DB01026,DB08895,9,DB00843$t
5690,DB01261,DB00584,25,DB01129$h
5691,DB00875,DB06708,31,DB04711$h
5692,DB00398,DB09039,75,DB00583$h
5693,DB00187,DB00421,25,DB00708$t
5694,DB01036,DB00204,75,DB00955$t
5695,DB09054,DB01016,5,DB12532$h
5696,DB00326,DB00555,12,DB00324$h
5697,DB00338,DB01283,5,DB09338$h
5698,DB00788,DB00620,25,DB01380$h
5699,DB09236,DB00325,66,DB00990$h
5700,DB00257,DB00296,5,DB06736$h
5701,DB00338,DB00731,5,DB00541$t
5702,DB01591,DB04868,75,DB01396$h
5703,DB06772,DB01280,25,DB04272$t
5704,DB00227,DB00324,5,DB01291$t
5705,DB09292,DB00697,25,DB06767$t
5706,DB00465,DB09084,25,DB00392$t
5707,DB00647,DB08987,25,DB01033$t
5708,DB00549,DB00321,5,DB09352$t
5709,DB09281,DB00487,0,DB00923$t
5710,DB13179,DB06212,9,DB01544$t
5711,DB00502,DB08860,9,DB00374$h
5712,DB00440,DB09039,75,DB01122$t
5713,DB00572,DB00497,25,DB00906$h
5714,DB06772,DB08905,25,DB00875$t
5715,DB00497,DB06690,25,DB00966$h
5716,DB01156,DB00332,5,DB01234$h
5717,DB00977,DB04272,33,DB00810$t
5718,DB09123,DB00672,12,DB01299$t
5719,DB00614,DB01240,66,DB00909$t
5720,DB09074,DB01129,5,DB13925$h
5721,DB00812,DB02709,25,DB00195$t
5722,DB00559,DB01085,8,DB01222$h
5723,DB01106,DB00472,25,DB00720$h
5724,DB01174,DB01036,6,DB01362$h
5725,DB08439,DB00960,34,DB01263$t
5726,DB08984,DB04846,34,DB00140$t
5727,DB00224,DB01104,5,DB01059$t
5728,DB08899,DB09074,8,DB00543$h
5729,DB08881,DB00806,9,DB08905$h
5730,DB00900,DB00400,0,DB00668$t
5731,DB00203,DB00656,5,DB08868$h
5732,DB08912,DB06605,8,DB06707$h
5733,DB00501,DB08860,9,DB00607$h
5734,DB01261,DB01340,25,DB00812$t
5735,DB00350,DB09242,66,DB08983$t
5736,DB09074,DB04835,5,DB12924$h
5737,DB04951,DB01021,12,DB00274$t
5738,DB06825,DB08881,75,DB06700$t
5739,DB08807,DB00816,36,DB09210$h
5740,DB09280,DB00324,6,DB00810$h
5741,DB00690,DB01104,25,DB00443$h
5742,DB06737,DB00479,14,DB00308$t
5743,DB00337,DB06786,25,DB01071$t
5744,DB00873,DB00467,25,DB00829$t
5745,DB00586,DB01137,71,DB00876$t
5746,DB01263,DB01380,5,DB00855$h
5747,DB00208,DB01222,9,DB00140$h
5748,DB00705,DB01418,5,DB11586$t
5749,DB00831,DB04846,66,DB09324$h
5750,DB00199,DB05271,5,DB08806$h
5751,DB00246,DB00701,5,DB09083$h
5752,DB01015,DB00469,5,DB01426$h
5753,DB01263,DB00530,9,DB06707$h
5754,DB00932,DB00503,8,DB00467$t
5755,DB01026,DB11921,5,DB00475$h
5756,DB01026,DB01190,5,DB01113$h
5757,DB01251,DB01120,63,DB00381$t
5758,DB09074,DB08816,5,DB08796$t
5759,DB01297,DB00672,63,DB00626$t
5760,DB00924,DB09224,25,DB05271$h
5761,DB08880,DB01628,8,DB01169$t
5762,DB00599,DB01158,66,DB01087$t
5763,DB00436,DB00326,14,DB09008$t
5764,DB00968,DB04920,25,DB06589$h
5765,DB00228,DB01154,25,DB04844$h
5766,DB00275,DB00936,25,DB01609$t
5767,DB06781,DB01245,25,DB00512$h
5768,DB09330,DB00402,9,DB00595$t
5769,DB01026,DB00872,9,DB01172$h
5770,DB09477,DB00476,73,DB04839$h
5771,DB00224,DB00679,9,DB01180$t
5772,DB01167,DB00873,9,DB00400$t
5773,DB09073,DB00909,9,DB00229$h
5774,DB01154,DB00335,66,DB06237$h
5775,DB00690,DB01351,25,DB01332$t
5776,DB01283,DB01421,14,DB12598$t
5777,DB08871,DB06402,75,DB00631$t
5778,DB00321,DB01041,53,DB01592$h
5779,DB01200,DB00933,12,DB01036$t
5780,DB01014,DB01088,12,DB00936$h
5781,DB00842,DB09034,53,DB00914$h
5782,DB09281,DB00884,8,DB00333$h
5783,DB07615,DB08880,25,DB01106$t
5784,DB00296,DB00350,25,DB09285$h
5785,DB00690,DB06144,25,DB00819$h
5786,DB09084,DB00635,25,DB00639$h
5787,DB01558,DB00405,25,DB01628$h
5788,DB01198,DB01558,25,DB00957$h
5789,DB01264,DB01274,9,DB01142$h
5790,DB00899,DB01324,25,DB08958$t
5791,DB00169,DB00932,5,DB08884$h
5792,DB06770,DB04908,25,DB01427$h
5793,DB00648,DB09330,8,DB06152$t
5794,DB00496,DB00598,5,DB09320$h
5795,DB00337,DB00596,25,DB01250$t
5796,DB09070,DB01089,66,DB06826$t
5797,DB01245,DB01396,49,DB09342$t
5798,DB00497,DB00660,25,DB00429$h
5799,DB06216,DB00633,25,DB00851$t
5800,DB00940,DB01591,25,DB01091$t
5801,DB08983,DB06777,12,DB00797$t
5802,DB00320,DB09034,9,DB01002$t
5803,DB09054,DB01241,5,DB01170$h
5804,DB09073,DB08896,9,DB01086$h
5805,DB08820,DB01200,9,DB00417$t
5806,DB00654,DB00968,66,DB05351$t
5807,DB09073,DB01384,9,DB00487$t
5808,DB00964,DB01224,25,DB00355$h
5809,DB08820,DB11581,9,DB00744$h
5810,DB01075,DB01100,75,DB00591$t
5811,DB01236,DB06441,45,DB09128$t
5812,DB00472,DB06217,5,DB11106$t
5813,DB00296,DB09286,25,DB01045$h
5814,DB00778,DB00641,9,DB06698$t
5815,DB00470,DB00967,53,DB00625$h
5816,DB00500,DB09026,34,DB11660$h
5817,DB00871,DB01021,64,DB00910$h
5818,DB08912,DB12483,8,DB01212$t
5819,DB01154,DB00603,12,DB00343$t
5820,DB01211,DB00734,5,DB01080$t
5821,DB08976,DB00905,12,DB00784$t
5822,DB00991,DB01130,25,DB11268$h
5823,DB01320,DB00373,6,DB01233$h
5824,DB00472,DB01615,25,DB00165$h
5825,DB01075,DB01184,75,DB00309$t
5826,DB12026,DB00872,9,DB00736$t
5827,DB00780,DB00296,25,DB00425$h
5828,DB00831,DB00187,66,DB01183$h
5829,DB01118,DB00749,5,DB09272$h
5830,DB00589,DB00255,25,DB04339$h
5831,DB00199,DB00349,5,DB00899$h
5832,DB00661,DB00897,5,DB06145$h
5833,DB09280,DB00395,8,DB00292$h
5834,DB01422,DB08992,25,DB00423$t
5835,DB00842,DB01440,25,DB06152$h
5836,DB00440,DB01155,75,DB01193$t
5837,DB00757,DB00490,78,DB06795$t
5838,DB01171,DB08922,25,DB01581$t
5839,DB00244,DB00588,25,DB08801$h
5840,DB00350,DB00598,25,DB01122$t
5841,DB00220,DB00643,5,DB09134$t
5842,DB00691,DB00749,25,DB05316$h
5843,DB01045,DB01244,8,DB00703$t
5844,DB01173,DB00697,9,DB01604$t
5845,DB04855,DB00295,5,DB06663$h
5846,DB01242,DB00421,25,DB06769$h
5847,DB01154,DB12532,25,DB13146$t
5848,DB01628,DB00817,71,DB00765$t
5849,DB00622,DB08893,5,DB01062$h
5850,DB00268,DB00964,25,DB00766$h
5851,DB00869,DB06799,12,DB06243$t
5852,DB09204,DB01612,25,DB01132$h
5853,DB00708,DB01618,25,DB01110$t
5854,DB00343,DB00624,5,DB05266$h
5855,DB00896,DB00677,25,DB06288$t
5856,DB01014,DB00764,25,DB00230$t
5857,DB00834,DB00697,75,DB04786$t
5858,DB08820,DB00949,9,DB00582$t
5859,DB09242,DB08907,25,DB01183$t
5860,DB00656,DB00952,25,DB11989$t
5861,DB00418,DB00869,6,DB00889$h
5862,DB09084,DB00687,25,DB08987$h
5863,DB00184,DB06292,5,DB00910$h
5864,DB01392,DB01558,12,DB04339$h
5865,DB09280,DB01166,8,DB00214$h
5866,DB00628,DB00996,25,DB00287$t
5867,DB01167,DB00738,5,DB01253$t
5868,DB00224,DB00762,9,DB00679$h
5869,DB01223,DB00690,12,DB00397$h
5870,DB09204,DB01229,25,DB01708$h
5871,DB09204,DB00727,25,DB01135$h
5872,DB00246,DB01100,9,DB00916$h
5873,DB00224,DB01234,5,DB00220$t
5874,DB00899,DB01151,25,DB00561$t
5875,DB08439,DB01021,12,DB00953$t
5876,DB09017,DB04953,25,DB00793$h
5877,DB04552,DB00452,14,DB00863$h
5878,DB01396,DB00530,16,DB00427$h
5879,DB09449,DB08984,20,DB00894$t
5880,DB00468,DB01023,66,DB06699$h
5881,DB06216,DB09097,12,DB00557$t
5882,DB08881,DB00586,9,DB00288$h
5883,DB12332,DB00170,5,DB00992$h
5884,DB00673,DB00724,9,DB11586$t
5885,DB00907,DB01076,25,DB06402$h
5886,DB00806,DB06403,66,DB01030$h
5887,DB00680,DB01433,66,DB00434$h
5888,DB00378,DB00946,12,DB00832$h
5889,DB00726,DB00696,34,DB01274$h
5890,DB00252,DB09054,8,DB01274$t
5891,DB00208,DB00849,5,DB00517$h
5892,DB06788,DB00472,75,DB06819$t
5893,DB04855,DB00448,5,DB00395$t
5894,DB09068,DB00726,25,DB09117$t
5895,DB00932,DB00682,45,DB01192$t
5896,DB00960,DB01090,66,DB00814$h
5897,DB08976,DB00779,71,DB09080$t
5898,DB00433,DB00633,25,DB06710$h
5899,DB00800,DB09286,25,DB00419$t
5900,DB00633,DB00395,25,DB04575$h
5901,DB01247,DB09224,25,DB09216$t
5902,DB00270,DB08901,5,DB00722$h
5903,DB00547,DB01155,25,DB00907$t
5904,DB01551,DB00726,25,DB04552$h
5905,DB01628,DB09204,34,DB01106$t
5906,DB00343,DB01397,25,DB00335$h
5907,DB08912,DB00674,8,DB00854$t
5908,DB08893,DB00570,5,DB08826$t
5909,DB09054,DB12161,5,DB00142$h
5910,DB00963,DB00179,25,DB06637$t
5911,DB01264,DB00678,5,DB00308$h
5912,DB00749,DB04861,34,DB00394$h
5913,DB00712,DB00498,45,DB00520$t
5914,DB00582,DB00690,5,DB00549$h
5915,DB00907,DB00514,5,DB01325$t
5916,DB09065,DB09063,9,DB01551$h
5917,DB01609,DB01026,8,DB00867$h
5918,DB00349,DB06701,5,DB08931$h
5919,DB00633,DB01544,25,DB09231$h
5920,DB00186,DB00697,25,DB01117$t
5921,DB06820,DB09232,25,DB01426$h
5922,DB00673,DB08820,9,DB00763$t
5923,DB01233,DB08918,25,DB11135$t
5924,DB00932,DB01628,5,DB01204$h
5925,DB00932,DB00091,9,DB09102$h
5926,DB00196,DB00199,75,DB00481$t
5927,DB09282,DB04948,66,DB01022$t
5928,DB00899,DB06216,25,DB01407$h
5929,DB00418,DB00543,6,DB00305$h
5930,DB01263,DB00472,5,DB00521$t
5931,DB00727,DB00960,25,DB11156$t
5932,DB00368,DB08807,50,DB01394$h
5933,DB09054,DB00619,9,DB01415$t
5934,DB00251,DB01268,5,DB01370$t
5935,DB00582,DB08992,25,DB01423$h
5936,DB00607,DB00798,8,DB08820$h
5937,DB01245,DB00511,49,DB00633$t
5938,DB00227,DB04868,5,DB04711$h
5939,DB01159,DB01229,25,DB00605$h
5940,DB00700,DB01180,60,DB08958$h
5941,DB00465,DB05676,25,DB01203$h
5942,DB09054,DB00912,9,DB00692$t
5943,DB00312,DB06203,6,DB00688$h
5944,DB00210,DB00688,25,DB06441$h
5945,DB09167,DB00498,45,DB09555$t
5946,DB00328,DB01590,9,DB00894$t
5947,DB01624,DB00748,25,DB06288$t
5948,DB00892,DB01235,25,DB04938$t
5949,DB12332,DB01098,5,DB09282$t
5950,DB00831,DB01580,25,DB06441$h
5951,DB09279,DB00972,25,DB11231$t
5952,DB00227,DB01177,5,DB00918$h
5953,DB08439,DB09215,25,DB11817$h
5954,DB06739,DB01077,25,DB00709$t
5955,DB00936,DB01197,34,DB04552$h
5956,DB00247,DB00932,25,DB09279$h
5957,DB01201,DB00472,6,DB01021$h
5958,DB00608,DB09078,75,DB01028$t
5959,DB01558,DB00801,25,DB00320$h
5960,DB01399,DB01421,14,DB00472$h
5961,DB08984,DB00917,12,DB08938$t
5962,DB00418,DB06737,6,DB00791$h
5963,DB00907,DB04844,9,DB01201$h
5964,DB08881,DB00585,9,DB00455$h
5965,DB00598,DB00653,66,DB09414$h
5966,DB00939,DB00960,34,DB09166$h
5967,DB01050,DB06737,25,DB11231$t
5968,DB00373,DB01240,66,DB06654$h
5969,DB08816,DB01041,5,DB09231$h
5970,DB09073,DB08865,9,DB00331$t
5971,DB00976,DB00530,9,DB00341$t
5972,DB01242,DB01036,5,DB00896$h
5973,DB00343,DB06777,5,DB00787$h
5974,DB00227,DB06145,5,DB01090$h
5975,DB06413,DB00231,5,DB09257$h
5976,DB00337,DB08964,12,DB00641$h
5977,DB00922,DB01113,25,DB00398$t
5978,DB12332,DB01407,5,DB00860$h
5979,DB00586,DB01172,14,DB00006$t
5980,DB01567,DB06716,25,DB00304$t
5981,DB03796,DB01030,9,DB00713$t
5982,DB04840,DB06712,66,DB06203$t
5983,DB00486,DB01193,80,DB06144$t
5984,DB00312,DB00857,6,DB01252$h
5985,DB00991,DB00694,14,DB11596$h
5986,DB01367,DB00869,66,DB01437$t
5987,DB01188,DB09090,25,DB00290$h
5988,DB08820,DB00307,9,DB09274$h
5989,DB00531,DB01590,9,DB00843$t
5990,DB00849,DB01227,25,DB00867$t
5991,DB00925,DB06403,66,DB06803$t
5992,DB09074,DB00625,5,DB00577$t
5993,DB08981,DB00287,12,DB02701$t
5994,DB02703,DB08875,9,DB06717$t
5995,DB08981,DB00373,34,DB00216$h
5996,DB08938,DB00996,8,DB00589$h
5997,DB09074,DB00883,5,DB09477$h
5998,DB01154,DB09038,66,DB09270$t
5999,DB00226,DB04861,66,DB04272$t
6000,DB00706,DB00633,25,DB09087$t
6001,DB01399,DB00588,25,DB09138$h
6002,DB06290,DB01075,5,DB01558$h
6003,DB00678,DB09070,66,DB01020$t
6004,DB06724,DB00317,8,DB00390$h
6005,DB01144,DB01275,25,DB06150$t
6006,DB01353,DB09034,53,DB13783$t
6007,DB00497,DB00842,25,DB00960$t
6008,DB00470,DB00897,53,DB01369$t
6009,DB02709,DB00684,14,DB00130$h
6010,DB00326,DB00827,0,DB00268$h
6011,DB01251,DB00912,63,DB00490$t
6012,DB00685,DB09038,63,DB09324$h
6013,DB00468,DB00678,66,DB00577$t
6014,DB00283,DB06212,9,DB09516$h
6015,DB00359,DB06737,5,DB01220$h
6016,DB01551,DB09017,25,DB08943$h
6017,DB00814,DB01240,12,DB09488$t
6018,DB00497,DB11609,25,DB00766$h
6019,DB00677,DB00598,51,DB01340$h
6020,DB06772,DB06207,9,DB00668$h
6021,DB06717,DB01591,9,DB01172$h
6022,DB00335,DB08932,66,DB01241$t
6023,DB09280,DB05812,8,DB02513$h
6024,DB01248,DB06287,25,DB01551$h
6025,DB00246,DB00496,5,DB06795$h
6026,DB00258,DB01023,12,DB09128$t
6027,DB08896,DB08808,51,DB00497$h
6028,DB08933,DB00977,9,DB09516$t
6029,DB00446,DB01098,5,DB00709$t
6030,DB00813,DB01624,25,DB00806$t
6031,DB01166,DB00498,45,DB01075$h
6032,DB00673,DB12026,9,DB00917$t
6033,DB06737,DB08905,25,DB00660$t
6034,DB05676,DB00187,34,DB04865$h
6035,DB01180,DB00210,25,DB00555$t
6036,DB00474,DB00933,25,DB00253$t
6037,DB00678,DB00883,25,DB01113$h
6038,DB00896,DB00827,25,DB01582$t
6039,DB00907,DB01355,25,DB01088$h
6040,DB06290,DB00778,9,DB01183$h
6041,DB00371,DB06738,25,DB09323$h
6042,DB00542,DB01023,25,DB01205$t
6043,DB13783,DB01395,12,DB06204$t
6044,DB09040,DB08860,25,DB00694$t
6045,DB00677,DB00462,12,DB01393$h
6046,DB01186,DB09204,50,DB01248$t
6047,DB00936,DB00187,34,DB00204$h
6048,DB00727,DB01210,25,DB00501$h
6049,DB00227,DB01409,5,DB01408$t
6050,DB00800,DB00323,25,DB00810$t
6051,DB08954,DB04898,45,DB01113$t
6052,DB09241,DB00964,25,DB00595$t
6053,DB00270,DB01624,9,DB08957$h
6054,DB01026,DB06176,9,DB00610$h
6055,DB01159,DB06153,25,DB00910$h
6056,DB00633,DB01068,25,DB00599$t
6057,DB00966,DB00821,25,DB09265$h
6058,DB00647,DB00625,25,DB00787$h
6059,DB09063,DB01590,9,DB01609$t
6060,DB08912,DB00836,8,DB00963$t
6061,DB00370,DB06402,75,DB00223$h
6062,DB09282,DB00800,66,DB01578$h
6063,DB00246,DB00959,5,DB00654$t
6064,DB09477,DB01144,25,DB01321$h
6065,DB01088,DB00706,25,DB08865$t
6066,DB00690,DB00924,25,DB01057$h
6067,DB00199,DB04868,5,DB05039$t
6068,DB00469,DB00244,20,DB00749$t
6069,DB00524,DB09477,66,DB00959$t
6070,DB00246,DB01255,40,DB01421$t
6071,DB00512,DB00428,20,DB01107$t
6072,DB00440,DB06737,5,DB01294$h
6073,DB12598,DB01160,12,DB00134$t
6074,DB04855,DB00863,5,DB00221$t
6075,DB08881,DB00748,8,DB06147$h
6076,DB00218,DB00261,75,DB00759$h
6077,DB00338,DB01058,5,DB00924$t
6078,DB01045,DB01558,6,DB11093$h
6079,DB00320,DB08875,5,DB04786$h
6080,DB00633,DB08931,25,DB01112$t
6081,DB00726,DB01064,25,DB00387$t
6082,DB01178,DB01587,25,DB01324$t
6083,DB00678,DB00178,25,DB00937$t
6084,DB08991,DB04272,45,DB00459$t
6085,DB04855,DB00433,5,DB00791$h
6086,DB01045,DB09236,8,DB00253$h
6087,DB00899,DB01037,25,DB06764$t
6088,DB00458,DB06708,75,DB01180$h
6089,DB00408,DB01236,25,DB00228$h
6090,DB00899,DB01359,25,DB00484$t
